"binomial","P50","Ks","lat","lon","log_P50","log_Ks","mean_storm_size","median_storm_size","sd_storm_size","storm_freq","map_reanalysis","mean_temp","nspp","site_name","mat","a_m","map_reanalysis_scaled","storm_freq_scaled","mean_storm_size_scaled","mean_temp_scaled"
"Ascarina solmsiana",-2.634,NA,-22.166,166.534,-0.968503603321089,NA,15.8160424275659,8.26441393191503,21.2370503348944,11.0004123879713,2240.46559852865,21.5880576336254,2,"",NA,NA,1.38900795003398,0.802635889702072,1.14378131647232,0.612487880671134
"Zygogynum pancheri",-5.2,NA,-22.166,166.534,-1.64865862558738,NA,15.8160424275659,8.26441393191503,21.2370503348944,11.0004123879713,2240.46559852865,21.5880576336254,2,"NC_Koghis",23,NA,1.38900795003398,0.802635889702072,1.14378131647232,0.612487880671134
"Zygogynum crassifolium",NA,0.31,-22.583,165.917,NA,-1.17118298150295,11.3743941872013,6.41982399461664,14.1582084430171,5.4882489843415,893.897876739563,23.1678231437003,3,"NC_MtAoupinie",NA,7.21,-0.0870197503276727,-0.343485186252661,-0.0543922543964212,0.949975667279162
"Amborella trichopoda",NA,0.54,-22.583,165.917,NA,-0.616186139423817,11.3743941872013,6.41982399461664,14.1582084430171,5.4882489843415,893.897876739563,23.1678231437003,3,"NC_MtAoupinie",NA,7.9,-0.0870197503276727,-0.343485186252661,-0.0543922543964212,0.949975667279162
"Zygogynum bailloni",NA,0.54,-22.583,165.917,NA,-0.616186139423817,11.3743941872013,6.41982399461664,14.1582084430171,5.4882489843415,893.897876739563,23.1678231437003,3,"NC_MtAoupinie",NA,6.87,-0.0870197503276727,-0.343485186252661,-0.0543922543964212,0.949975667279162
"Merostachys claussenii",-2.98,3.1,-26.567,-54.333,-1.09192330051731,1.1314021114911,11.4316801059432,7.49616360355338,11.6799638394467,11.0102790764143,1641.8313192504,20.222263108104,2,"AR_Iguazu ",NA,NA,0.732820545343518,0.804687428951971,-0.0389388753566971,0.320711051489868
"Chusquea ramosissima",-0.692,43.7,-26.567,-54.333,0.368169323364468,3.77734810210154,11.4316801059432,7.49616360355338,11.6799638394467,11.0102790764143,1641.8313192504,20.222263108104,2,"AR_Iguazu ",NA,NA,0.732820545343518,0.804687428951971,-0.0389388753566971,0.320711051489868
"Eucalyptus X",-1.708,3.7434,-28.433,32.183,-0.535323095366378,1.31999428936266,11.597022141159,7.06784217745404,12.6809179859472,7.13756405283466,1106.43873364132,21.5555656472304,2,"SA_Natal_KwaZulu_3",21.9,NA,0.145954935734744,-0.000550004098055545,0.00566358887017723,0.605546566595713
"Eucalyptus grandis",-1.31,3.547,-28.433,32.183,-0.27002713721306,1.26610217579148,11.597022141159,7.06784217745404,12.6809179859472,7.13756405283466,1106.43873364132,21.5555656472304,2,"SA_Natal_KwaZulu_1",21.8,NA,0.145954935734744,-0.000550004098055545,0.00566358887017723,0.605546566595713
"Podocarpus latifolius",-1.74,0.349727,-29.883,31,-0.553885113226438,-1.05060242885695,8.48554695584372,5.72720877011307,8.07803668302264,7.74038748137109,929.633508668036,19.0070526106745,5,"SA_Natal_Durban",NA,NA,-0.0478484693272089,0.124792549439078,-0.833684133351217,0.0611037246905397
"Trichilia dregeana",-2.66,2.46995,-29.883,31,-0.978326122793608,0.904197907520015,8.48554695584372,5.72720877011307,8.07803668302264,7.74038748137109,929.633508668036,19.0070526106745,5,"SA_Natal_Durban",NA,NA,-0.0478484693272089,0.124792549439078,-0.833684133351217,0.0611037246905397
"Barringtonia racemosa",NA,3.27869,-29.883,31,NA,1.18744395237462,8.48554695584372,5.72720877011307,8.07803668302264,7.74038748137109,929.633508668036,19.0070526106745,5,"SA_Natal_Durban",NA,NA,-0.0478484693272089,0.124792549439078,-0.833684133351217,0.0611037246905397
"Tecoma capensis",-1.48,1.15847,-29.883,31,-0.392042087776024,0.147100169000402,8.48554695584372,5.72720877011307,8.07803668302264,7.74038748137109,929.633508668036,19.0070526106745,5,"SA_Natal_Durban",NA,NA,-0.0478484693272089,0.124792549439078,-0.833684133351217,0.0611037246905397
"Cinnamomum camphora",NA,1.44262,-29.883,31,NA,0.366460904848258,8.48554695584372,5.72720877011307,8.07803668302264,7.74038748137109,929.633508668036,19.0070526106745,5,"SA_Natal_Durban",NA,NA,-0.0478484693272089,0.124792549439078,-0.833684133351217,0.0611037246905397
"Eucalyptus marginata",-1.24,NA,-31.4,116.317,-0.215111379616945,NA,10.6183452636924,7.75411130352454,8.76080619690002,4.5145499458996,626.290622212011,17.4875637305071,4,"AU_Wa_Julimar",NA,NA,-0.38035495665179,-0.545942353770634,-0.258343082874853,-0.263507070818531
"Corymbia calophylla",-1.5,NA,-31.4,116.317,-0.405465108108164,NA,10.6183452636924,7.75411130352454,8.76080619690002,4.5145499458996,626.290622212011,17.4875637305071,4,"AU_Wa_Julimar",NA,NA,-0.38035495665179,-0.545942353770634,-0.258343082874853,-0.263507070818531
"Eucalyptus wandoo",-3.41,NA,-31.4,116.317,-1.22671229129543,NA,10.6183452636924,7.75411130352454,8.76080619690002,4.5145499458996,626.290622212011,17.4875637305071,4,"AU_Wa_Julimar",NA,NA,-0.38035495665179,-0.545942353770634,-0.258343082874853,-0.263507070818531
"Eucalyptus accedens",-3.2,NA,-31.4,116.317,-1.16315080980568,NA,10.6183452636924,7.75411130352454,8.76080619690002,4.5145499458996,626.290622212011,17.4875637305071,4,"AU_Wa_Julimar",NA,NA,-0.38035495665179,-0.545942353770634,-0.258343082874853,-0.263507070818531
"Melaleuca preissiana",-1.07,NA,-31.75,115.95,-0.0676586484738149,NA,11.7259739680867,8.50507319936614,9.79793313414058,5.40611232468408,816.852535526866,18.0123977622173,5,"AU_Wa_Swan",NA,NA,-0.171472285446117,-0.360563518270158,0.0404494752300858,-0.151385952482402
"Banksia ilicifolia",-2.03666666666667,NA,-31.75,115.95,-0.711314484515394,NA,11.7259739680867,8.50507319936614,9.79793313414058,5.40611232468408,816.852535526866,18.0123977622173,5,"AU_Wa_Swan",NA,NA,-0.171472285446117,-0.360563518270158,0.0404494752300858,-0.151385952482402
"Banksia menziesii",-2.30666666666667,NA,-31.75,115.95,-0.835803480961469,NA,11.7259739680867,8.50507319936614,9.79793313414058,5.40611232468408,816.852535526866,18.0123977622173,5,"AU_Wa_Swan",NA,NA,-0.171472285446117,-0.360563518270158,0.0404494752300858,-0.151385952482402
"Banksia attenuata",-2.26666666666667,NA,-31.75,115.95,-0.818310323513951,NA,11.7259739680867,8.50507319936614,9.79793313414058,5.40611232468408,816.852535526866,18.0123977622173,5,"AU_Wa_Swan",NA,NA,-0.171472285446117,-0.360563518270158,0.0404494752300858,-0.151385952482402
"Banksia littoralis",-1.78,1.07,-31.75,115.95,-0.576613364303994,0.0676586484738149,11.7259739680867,8.50507319936614,9.79793313414058,5.40611232468408,816.852535526866,18.0123977622173,5,"AU_Wa_Swan",NA,NA,-0.171472285446117,-0.360563518270158,0.0404494752300858,-0.151385952482402
"Dryandra sessilis",-1.93,0.498443297,-32.317,117.867,-0.657520002916794,-0.696265443291677,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,9.84,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Olearia axillaris",NA,0.60176128,-32.317,117.867,NA,-0.507894457168515,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,6.52,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Casuarina humilis",NA,0.703665763,-32.317,117.867,NA,-0.351451804028236,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,2.98,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Actinostrobus arenarius",NA,0.609739846,-32.317,117.867,NA,-0.494722894751293,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,3.42,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Isopogon axillaris",NA,0.644324925,-32.317,117.867,NA,-0.439552138190799,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,6.9,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Dryandra cirsioides",NA,0.510917927,-32.317,117.867,NA,-0.671546314202467,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,7.55,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Hakea subsulcata",NA,0.846584469,-32.317,117.867,NA,-0.166545296208875,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,1.06,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Beaufortia micrantha",NA,0.642783857,-32.317,117.867,NA,-0.441946758999781,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,7.05,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Isopogon gardneri",-3.75,0.538507406,-32.317,117.867,-1.32175583998232,-0.618954029462624,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,12.37,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Dryandra vestita",-3.19,0.576115043,-32.317,117.867,-1.16002091679675,-0.551447910798558,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,12.73,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Banksia sphaerocarpa",-3.7,0.515051082,-32.317,117.867,-1.30833281965018,-0.663489194887725,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,8.42,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Melaleuca scabra",NA,0.299147764,-32.317,117.867,NA,-1.20681763368515,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,8.08,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Santalum acuminatum",NA,1.094863922,-32.317,117.867,NA,0.0906300833999225,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,4.3,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Petrophile glauca",NA,0.298207576,-32.317,117.867,NA,-1.20996547120628,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,5.2,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Eucalyptus salmonophloia",NA,0.57801761,-32.317,117.867,NA,-0.548150943645845,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,7.74,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Grevillea patentiloba",NA,0.367765612,-32.317,117.867,NA,-1.00030946764845,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,4.56,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Hakea cygna",NA,0.408400957,-32.317,117.867,NA,-0.895505849403481,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,6.76,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Allocasuarina campestris",-2.96,1.0983582,-32.317,117.867,-1.08518926833597,0.0938165193942599,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,5.56,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Eucalyptus capillosa",-3.08,0.592467612,-32.317,117.867,-1.12492959698548,-0.523459070758082,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,7.51,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Eucalyptus albida",-0.92,0.613875656,-32.317,117.867,0.083381608939051,-0.487962886001837,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,13.4,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Nuytsia floribunda",NA,0.281769581,-32.317,117.867,NA,-1.26666563069539,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,21,"AU_Wa_Corrigin",NA,4.82,-0.657007344682176,-0.814698240362138,-0.930738794878574,-0.497188268158707
"Acacia parvipinnula",NA,0.91,-32.7797,150.9229,NA,-0.0943106794712413,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,17.9,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Melaleuca pallida",NA,0.26,-32.7797,150.9229,NA,-1.34707364796661,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,6.6,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Monotoca scoparia",NA,0.4,-32.7797,150.9229,NA,-0.916290731874155,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,7.7,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Persoonia linearis",NA,1.91,-32.7797,150.9229,NA,0.647103242058538,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,6.7,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Podolobium ilicifolium",NA,1.03,-32.7797,150.9229,NA,0.0295588022415444,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,10.7,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Angophora costata",NA,1.76,-32.7797,150.9229,NA,0.56531380905006,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,9.3,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Daviesia squarrosa",NA,0.97,-32.7797,150.9229,NA,-0.0304592074847086,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,8.2,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Eucalyptus crebra",NA,2.68,-32.7797,150.9229,NA,0.985816794522765,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,11.2,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Eucalyptus fibrosa",NA,1.71,-32.7797,150.9229,NA,0.536493370514568,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,13.9,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Eucalyptus punctata",NA,2.16,-32.7797,150.9229,NA,0.770108221696074,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,16.6,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Eucalyptus sparsifolia",NA,3.37,-32.7797,150.9229,NA,1.21491274436427,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,12.7,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Exocarpos cupressiformis",NA,2.09,-32.7797,150.9229,NA,0.73716406597672,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,10.6,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Grevillea mucronulata",NA,0.95,-32.7797,150.9229,NA,-0.0512932943875506,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,12.8,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Pultenaea scabra",NA,0.86,-32.7797,150.9229,NA,-0.150822889734584,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,10.6,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Jacksonia scoparia",NA,1.13,-32.7797,150.9229,NA,0.122217632724249,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,15,"",NA,18.7,-0.294507799535925,-0.30643678971964,-0.499938756937726,-0.388251449500705
"Eucalyptus marginata",-2.39,NA,-32.9,115.69,-0.871293365943419,NA,13.6226362256702,9.57385741555217,11.9763539442813,6.71801237163914,1163.25457242804,17.261336278177,4,"AU_Wa_Yalgorup",NA,NA,0.208233089674941,-0.0877856299421258,0.552090754980382,-0.311836396702623
"Acacia cyclops",-0.91,NA,-32.9,115.69,0.0943106794712413,NA,13.6226362256702,9.57385741555217,11.9763539442813,6.71801237163914,1163.25457242804,17.261336278177,4,"AU_Wa_Yalgorup",NA,NA,0.208233089674941,-0.0877856299421258,0.552090754980382,-0.311836396702623
"Eucalyptus gomphocephala",-2.483,NA,-32.9,115.69,-0.90946750652603,NA,13.6226362256702,9.57385741555217,11.9763539442813,6.71801237163914,1163.25457242804,17.261336278177,4,"AU_Wa_Yalgorup",NA,NA,0.208233089674941,-0.0877856299421258,0.552090754980382,-0.311836396702623
"Agonis flexuosa",-2.36,NA,-32.9,115.69,-0.858661619037519,NA,13.6226362256702,9.57385741555217,11.9763539442813,6.71801237163914,1163.25457242804,17.261336278177,4,"AU_Wa_Yalgorup",NA,NA,0.208233089674941,-0.0877856299421258,0.552090754980382,-0.311836396702623
"Acacia havilandiorum",NA,0.86,-32.966,146.1679,NA,-0.150822889734584,11.5757633552743,7.52849190924528,11.166879872803,2.69830127678229,360.66511475038,18.5242094811615,16,"",NA,12,-0.671517889337473,-0.923587341123387,-7.11550846288766e-05,-0.0420468112712878
"Beyeria opaca",NA,0.26,-32.966,146.1679,NA,-1.34707364796661,11.5757633552743,7.52849190924528,11.166879872803,2.69830127678229,360.66511475038,18.5242094811615,16,"",NA,5.7,-0.671517889337473,-0.923587341123387,-7.11550846288766e-05,-0.0420468112712878
"Melaleuca uncinata",NA,0.44,-32.966,146.1679,NA,-0.82098055206983,11.5757633552743,7.52849190924528,11.166879872803,2.69830127678229,360.66511475038,18.5242094811615,16,"",NA,11.2,-0.671517889337473,-0.923587341123387,-7.11550846288766e-05,-0.0420468112712878
"Acacia colletioides",NA,NA,-32.966,146.1679,NA,NA,11.5757633552743,7.52849190924528,11.166879872803,2.69830127678229,360.66511475038,18.5242094811615,16,"",NA,8.4,-0.671517889337473,-0.923587341123387,-7.11550846288766e-05,-0.0420468112712878
"Pimelea microcephala",NA,0.75,-32.966,146.1679,NA,-0.287682072451781,11.5757633552743,7.52849190924528,11.166879872803,2.69830127678229,360.66511475038,18.5242094811615,16,"",NA,10.6,-0.671517889337473,-0.923587341123387,-7.11550846288766e-05,-0.0420468112712878
